"콘텐츠분류";"제목";"지번주소";"도로명주소";"위도";"경도"
"관광지";"독자봉";"제주특별자치도 서귀포시 성산읍 신산리 1785";"제주특별자치도 서귀포시 성산읍 신산리 1785";33.3877114;126.8541774
"관광지";"간세공방";"제주특별자치도 서귀포시 서귀동 316-1";"제주특별자치도 서귀포시 중정로 22";33.247406;126.55873
"관광지";"돌미오름";"제주특별자치도 서귀포시 성산읍 수산리 4393-2";"제주특별자치도 서귀포시 성산읍 수산리 4393-2";33.43826;126.82947
"관광지";"추자연도교";"제주특별자치도 제주시 추자면 영흥리 97-3";"제주특별자치도 제주시 추자면 영흥리 97-3";33.95409;126.3023
"관광지";"동백동산";"제주특별자치도 제주시 조천읍 선흘리 산 12";"제주특별자치도 제주시 조천읍 선흘리 산 12";33.51234966;126.7072644
"관광지";"제주목관아";"제주특별자치도 제주시 관덕로 25";"제주특별자치도 제주시 관덕로 25";33.514103;126.52193
"관광지";"야무치 코퍼레이션";"경남 사천시 사천읍 선인리 514-3 야무";"경남 사천시 사천읍 야무단길 8 (선인리) 야무";0.0;0.0
"관광지";"1.11111E+21";"서울 강남구 논현동 192-15 1111111";"서울 강남구 논현로111길 3 (논현동, 휴먼스페이스주상복합아파트) 1111111";0.0;0.0
"관광지";"1.11111E+21";"서울 강남구 논현동 192-15 1111111";"서울 강남구 논현로111길 3 (논현동, 휴먼스페이스주상복합아파트) 1111111";0.0;0.0
"관광지";"234";"부산 사하구 괴정동 931-1 2342342";"부산 사하구 낙동대로234번길 5-4 (괴정동) 2342342";0.0;0.0
"관광지";"드라마월드";"제주특별자치도 제주시 애월읍 봉성리 4556";"제주특별자치도 제주시 애월읍 화전길 3";33.352234;126.36064
"관광지";"제주 삼양동 유적";"제주특별자치도 제주시 선사로2길 13 (삼양일동)";"제주특별자치도 제주시 선사로2길 13 (삼양일동)";33.523994;126.58665
"관광지";"동검은이오름(거미오름)";"제주특별자치도 제주시 구좌읍 종달리 산 70";"제주특별자치도 제주시 구좌읍 종달리 산 70";33.44907;126.80516
"관광지";"다랑쉬오름(월랑봉)";"제주특별자치도 제주시 구좌읍 세화리 6";"제주특별자치도 제주시 구좌읍 구좌로 109-8";33.4766607;126.8214352
"관광지";"아라리오뮤지엄동문모텔1";"제주특별자치도 제주시 산지로 37-5";"제주특별자치도 제주시 산지로 37-5";33.513565;126.52853
"관광지";"장생의 숲길";"제주특별자치도 제주시 봉개동 산 78-1";"제주특별자치도 제주시 명림로 584";33.439373;126.62845
"관광지";"종달리전망대";"제주특별자치도 제주시 구좌읍 종달리 42-5";"제주특별자치도 제주시 구좌읍 해맞이해안로 2196";33.50375;126.91271
"관광지";"우도(해양도립공원)";"제주특별자치도 제주시 우도면 연평리 904-1";"제주특별자치도 제주시 우도면 삼양고수물길 1";33.51949;126.95109
"관광지";"수월봉";"제주특별자치도 제주시 한경면 고산리 3760";"제주특별자치도 제주시 한경면 고산리 3760";33.294754;126.16345
"관광지";"군산(군산오름,코메오름)";"제주특별자치도 서귀포시 안덕면 창천리 564";"제주특별자치도 서귀포시 안덕면 창천리 564";33.25584;126.370255
"관광지";"절부암";"제주특별자치도 제주시 한경면 용수리 4241-1";"제주특별자치도 제주시 한경면 용수3길 22";33.3236376;126.1671318
"관광지";"금능포구";"제주특별자치도 제주시 한림읍 금능리";"제주특별자치도 제주시 한림읍 금능리";33.359856;126.24607
"관광지";"산양곶자왈";"제주특별자치도 제주시 한경면 청수리 956-6";"제주특별자치도제주시 한경면 청수리 956-6";33.29201593;126.2522132
"관광지";"당오름(한경면)";"제주특별자치도 제주시 한경면 용수리 산 18";"제주특별자치도 제주시 한경면 용수리 산 18";33.308254;126.17365
"관광지";"야무치";"경남 사천시 사천읍 선인리 546 야무치";"경남 사천시 사천읍 야무단길 3 (선인리) 야무치";0.0;0.0
"관광지";"야무치";"경남 사천시 사천읍 선인리 546 야무치";"경남 사천시 사천읍 야무단길 3 (선인리) 야무치";0.0;0.0
"관광지";"기독교순례길 4코스(화해의길)";"제주특별자치도 서귀포시 대정읍 안성리 1639";"제주특별자치도 서귀포시 대정읍 추사로36번길 11";33.251038;126.27966
"관광지";"용눈이오름";"제주특별자치도 제주시 구좌읍 종달논길";"제주특별자치도 제주시 구좌읍 종달논길";33.45993;126.831635
"관광지";"용담레포츠공원";"제주특별자치도 제주시 서해안로 580";"제주특별자치도 제주시 서해안로 580";33.517963;126.49961
"관광지";"제주추사관";"제주특별자치도 서귀포시 대정읍 안성리 1661-1";"제주특별자치도 서귀포시 대정읍 추사로 44";33.25022;126.27838
"관광지";"제주종합경기장";"제주특별자치도 제주시 오라일동 1165";"제주특별자치도 제주시 서광로2길 24";33.4975278;126.5146745
"관광지";"제주항일기념관";"제주특별자치도 제주시 조천읍 조천리 1156";"제주특별자치도 제주시 조천읍 신북로 303";33.5415236;126.6425739
"관광지";"함덕백사장 & 서우봉";"제주특별자치도 제주시 조천읍 함덕리 1008-1";"제주특별자치도 제주시 조천읍 조함해안로 519-10";33.54379;126.668846
"관광지";"황우럭만화천국사회적협동조합";"제주특별자치도 제주시 한림읍 한림리 1055";"제주특별자치도 제주시 한림읍 내동남길 7-3";33.41427;126.26667
"관광지";"탑동";"제주특별자치도 제주시 삼도이동 1262";"제주특별자치도 제주시 중앙로 2";33.518116;126.5241853
"관광지";"김녕해수욕장";"제주특별자치도 제주시 구좌읍 김녕리 4330";"제주특별자치도 제주시 구좌읍 구좌해안로 237";33.557926;126.75998
"관광지";"월평포구";"제주특별자치도 서귀포시 월평동 665-4";"제주특별자치도 서귀포시 말질로 462";33.2346522;126.4647889
"관광지";"금덕무환자나무및팽나무군락";"제주특별자치도 제주시 애월읍 유수암리 1920";"제주특별자치도 제주시 애월읍 유수암리 1920";33.441765;126.40065
"관광지";"월정리해안도로";"제주특별자치도 제주시 구좌읍 월정리 652-4";"제주특별자치도 제주시 구좌읍 월정리 652-4";33.556572;126.79497
"관광지";"제주 더팔팔농장";"제주특별자치도 서귀포시 성산읍 신산리 1371-1";"제주특별자치도 서귀포시 성산읍 독자봉로60번길 20";33.38571;126.871056
"관광지";"대천이오름";"제주특별자치도 제주시 조천읍 선흘리 산 154";"제주특별자치도 제주시 조천읍 선흘리 산 154";33.4777041;126.7135515
"관광지";"비치미오름";"제주특별자치도 제주시 구좌읍 송당리 산 255-1";"제주특별자치도 제주시 구좌읍 송당리 산 255-1";33.428295;126.764145
"관광지";"왈종미술관";"제주특별자치도 서귀포시 동홍동 281-2";"제주특별자치도 서귀포시 칠십리로214번길 30";33.245224;126.5739
"관광지";"문섬(서귀포해양도립공원)";"제주특별자치도 서귀포시 칠십리로";"제주특별자치도 서귀포시 칠십리로";33.226475;126.565994
"관광지";"이레다원캠핑장";"제주특별자치도 제주시 조천읍 와흘리 523";"제주특별자치도 제주시 조천읍 대와상길 104-42";33.498444;126.641495
"관광지";"제주국제공항";"제주특별자치도 제주시 용담이동 2002";"제주특별자치도 제주시 공항로 2";33.5063344;126.4952613
"관광지";"마복이오름";"제주특별자치도 서귀포시 안덕면 상천리 산 83";"제주특별자치도 서귀포시 안덕면 상천리 산 83";33.31959747;126.3951961
"관광지";"우도부릉부릉레져";"제주특별자치도 제주시 우도면 연평리 2652";"제주특별자치도 제주시 우도면 우도해안길 128";33.49425;126.9468
"관광지";"애월연대";"제주특별자치도 제주시 애월읍 애월리 1975";"제주특별자치도 제주시 애월읍 애월리 1975";33.46564;126.31318
"관광지";"골머리 (洞山, 笏頭岳, 아흔아홉골)";"제주특별자치도 제주시 노형동 산 20";"제주특별자치도 제주시 1100로 2528-171";33.508095;126.468593
"관광지";"중문컨트리클럽";"제주특별자치도 서귀포시 색달동 2101";"제주특별자치도 서귀포시 중문관광로72번길 60";33.2499853;126.4061879
"관광지";"남두연대";"제주특별자치도 제주시 애월읍 신엄리 2780-1";"제주특별자치도 제주시 애월읍 신엄리 2780-1";33.479195;126.35852
"관광지";"천아오름(낭오름,天娥岳)";"제주특별자치도 제주시 애월읍 광령리 604-1";"제주특별자치도 제주시 애월읍 산록서로 678-207";33.39625976;126.4888362
"관광지";"더마카트";"제주특별자치도 제주시 한림읍 월림리 산 8";"제주특별자치도 제주시 한림읍 월림7길 155";33.355522;126.24203
"관광지";"한라승마장";"제주특별자치도 서귀포시 안덕면 동광리 산 32-2";"제주특별자치도 서귀포시 안덕면 평화로 1078";33.323906;126.35258
"관광지";"중문관광단지";"제주특별자치도 서귀포시 색달동 2812-4";"제주특별자치도 서귀포시 중문관광로72번길 35";33.248535;126.41039
"관광지";"서귀포층패류화석산지";"제주특별자치도 서귀포시 서홍동 707";"제주특별자치도 서귀포시 남성중로 43";33.23962511;126.5579874
"관광지";"김만덕기념관";"제주특별자치도 제주시 건입동 1164";"제주특별자치도 제주시 산지로 7";33.5157;126.53032
"관광지";"물메 (물미, 수산봉)";"제주특별자치도 제주시 애월읍 수산리 산 1-1";"제주특별자치도 제주시 애월읍 수산리 산 1-1";33.4737592;126.3846826
"관광지";"밝은오름";"제주특별자치도 제주시 한림읍 금악리 산 15";"제주특별자치도 제주시 한림읍 금악동길 200-36";33.35184698;126.3145414
"관광지";"낙천리아홉굿의자마을";"제주특별자치도 제주시 한경면 낙천리 1916";"제주시 한경면 낙수로 97";33.32757;126.22681
"관광지";"신비의도로카트체험장";"제주특별자치도 제주시 노형동 187-3";"제주특별자치도 제주시 노형동 187-3";33.461826;126.48475
"관광지";"지그리오름";"제주특별자치도 제주시 조천읍 교래리 산 137-1";"제주특별자치도 제주시 조천읍 교래리 산 137-1";33.42250344;126.6295714
"관광지";"서귀다원";"제주특별자치도 서귀포시 상효동 산 118";"제주특별자치도 서귀포시 상효동 산 118";33.312805;126.596466
"관광지";"김영수도서관";"제주특별자치도 제주시 삼도이동 17-3";"제주특별자치도 제주시 중앙로8길 18";33.5149598;126.5217042
"관광지";"애월환해장성";"제주특별자치도 제주시 애월읍 애월리 1957-1";"제주특별자치도 제주시 애월읍 애월로3길 60";33.4683273;126.3130121
"관광지";"로봇스퀘어[운영중단]";"제주특별자치도 제주시 구좌읍 한동리 1294";"제주특별자치도 제주시 구좌읍 해맞이해안로 1032";33.539986;126.83099
"관광지";"테우마을 수원리 농어촌체험마을";"제주시 한림읍 수원리 725-1";"제주시 한림읍 한림해안로 274";33.42559;126.264656
"관광지";"용담/용두암 해안도로";"제주특별자치도 제주시 용담2동 488-9";"제주특별자치도 제주시 서해안로 687-8";33.51556;126.51218
"관광지";"제주워터월드";"제주특별자치도 서귀포시 법환동 914";"제주특별자치도 서귀포시 월드컵로 33";33.2472388;126.5092079
"관광지";"외돌개";"제주특별자치도 서귀포시 서홍동 791";"제주특별자치도 서귀포시 서홍동 791";33.240063;126.54573
"관광지";"교래자연휴양림";"제주특별자치도 제주시 조천읍 교래리 산 95";"제주특별자치도 제주시 조천읍 남조로 2023";33.436817;126.66685
"관광지";"미악산 (오름, 쌀오름, 솔오름)";"제주특별자치도 서귀포시 동홍동 산 7-1";"제주특별자치도 서귀포시 인정오름로 387-63";33.30508705;126.5171503
"관광지";"갯깍주상절리";"제주특별자치도 서귀포시 상예동 975-3";"제주특별자치도 서귀포시 예래해안로 357";33.2409655;126.3958822
"관광지";"밧돌오름";"제주특별자치도 제주시 구좌읍 송당리";"제주특별자치도 제주시 구좌읍 송당리";33.46019192;126.760904
"관광지";"북오름";"제주특별자치도 서귀포시 안덕면 동광리 산 94";"제주특별자치도 서귀포시 안덕면 동광리 산 94";33.306194;126.332054
"관광지";"브릭캠퍼스";"제주특별자치도 제주시 노형동 244-1";"제주특별자치도 제주시 1100로 3047";33.45853572;126.4852027
"관광지";"초원승마장";"제주특별자치도 서귀포시 상예로 349";"제주특별자치도 서귀포시 상예로 349";33.275185;126.39715
"관광지";"초콜릿랜드";"제주특별자치도 서귀포시 색달동 2864-36";"제주특별자치도 서귀포시 중문관광로110번길 15";33.249115;126.41363
"관광지";"알밤(알바매기, 알밤오름)";"제주특별자치도 제주시 조천읍 선흘리 산 60";"제주특별자치도 제주시 조천읍 선흘남4길 229";33.4777041;126.7135515
"관광지";"성산·오조 지질트레일";"제주특별자치도 서귀포시 성산읍 오조리 68-1";"제주특별자치도 서귀포시 성산읍 오조로 30";33.456703;126.914986
"관광지";"답다니탑망대";"제주특별자치도 제주시 우도면 연평리 798";"제주특별자치도 제주시 우도면 연평리 798";33.524593;126.952644
"관광지";"검멀레동굴";"제주특별자치도 제주시 우도면";"제주특별자치도 제주시 우도면";33.49634;126.96676
"관광지";"가새기오름";"제주특별자치도 제주시 오라3동 2848";"제주특별자치도 제주시 오라3동 2848";33.48929;126.503555
"관광지";"연대포구";"제주특별자치도 제주시 외도2동";"제주특별자치도 제주시 외도2동";33.49362;126.43473
"관광지";"노꼬메족은오름 (小鹿古山)";"제주특별자치도 제주시 애월읍 유수암리 산 138";"제주특별자치도 제주시 애월읍 유수암리 산 138";33.394047;126.417694
"관광지";"제주특별자치도 도립미술관";"제주특별자치도 제주시 1100로 2894-78";"제주특별자치도 제주시 1100로 2894-78";33.45921;126.48759
"관광지";"갓전시관[임시휴관중]";"제주특별자치도 제주시 조천읍 남조로 1904";"제주특별자치도 제주시 조천읍 남조로 1904";33.436024;126.671844
"관광지";"그린크루즈(산방산유람선)";"제주특별자치도 서귀포시 안덕면 화순리 636-15";"제주특별자치도 서귀포시 안덕면 화순해안로106번길 16";33.236904;126.33513
"관광지";"조랑말체험공원";"제주특별자치도 서귀포시 표선면 가시리 3149-33";"제주특별자치도 서귀포시 표선면 녹산로 381-15";33.3831271;126.7362573
"관광지";"조은승마장";"제주특별자치도 서귀포시 안덕면 동광리 897-2";"제주특별자치도 서귀포시 안덕면 동광로 265-14";33.318214;126.344894
"관광지";"중문단지 축구장";"제주특별자치도 서귀포시 대포동 2492";"제주특별자치도 서귀포시 이어도로 120";33.2435151;126.4352216
"관광지";"삼성혈";"제주특별자치도 제주시 삼성로 22";"제주특별자치도 제주시 삼성로 22";33.504166;126.5288
"관광지";"야무치";"경남 사천시 사천읍 선인리 546 야무치";"경남 사천시 사천읍 야무단길 3 (선인리) 야무치";0.0;0.0
"관광지";"야무치";"경남 사천시 사천읍 선인리 546 야무치";"경남 사천시 사천읍 야무단길 3 (선인리) 야무치";0.0;0.0
"관광지";"야무치";"경남 사천시 사천읍 선인리 546 야무치";"경남 사천시 사천읍 야무단길 3 (선인리) 야무치";0.0;0.0
"관광지";"우도산호해변 홍조단괴 서빈백사";"제주특별자치도 제주시 우도면 연평리 2516-2";"제주특별자치도 제주시 우도면 우도해안길 252";33.50230479;126.9432341
"관광지";"어승생";"제주특별자치도 제주시 해안동 1100도로 555번지 (해안동 산220-12번지)";"제주특별자치도 제주시 해안동 1100도로 555번지 (해안동 산220-12번지)";33.397373;126.49035
"관광지";"연화못";"제주특별자치도 제주시 애월읍 고하상로";"제주특별자치도 제주시 애월읍 고하상로";33.446693;126.35397
"관광지";"약천사";"제주특별자치도 서귀포시 대포동 1161";"제주특별자치도 서귀포시 이어도로 293-28";33.245766;126.44933
"관광지";"쇠소깍";"제주특별자치도 서귀포시 하효동 995";"제주특별자치도 서귀포시 쇠소깍로 128";33.2522055;126.6231188
"관광지";"제주올레 6코스";"제주특별자치도 서귀포시 보목동 1377-4";"제주특별자치도 서귀포시 보목동 1377-4";33.23712;126.59607
"관광지";"제주올레 7코스";"제주특별자치도 서귀포시 서홍동 795-1";"제주특별자치도 서귀포시 서홍동 795-1";33.240437;126.548225
"관광지";"세미오름(샘이오름)";"제주특별자치도 제주시 조천읍 대흘리 산 27-8";"제주특별자치도 제주시 조천읍 대흘리 산 27-8";33.473663;126.66965
"관광지";"제주올레 1코스";"제주특별자치도 서귀포시 성산읍 오조리 396-1";"제주특별자치도 서귀포시 성산읍 오조리 396-1";33.47192;126.91505
"관광지";"제주올레 9코스";"제주특별자치도 서귀포시 안덕면 감산리 982-2";"제주특별자치도 서귀포시 안덕면 감산리 982-2";33.2371;126.36139
"관광지";"제주국제컨벤션센터 icc";"제주특별자치도 서귀포시 중문동 2700";"제주특별자치도 서귀포시 중문관광로 224";33.241364;126.424515
"관광지";"제주돌문화공원";"제주특별자치도 제주시 조천읍 교래리 산 95";"제주특별자치도 제주시 조천읍 남조로 2023";33.4087482;126.635052
"관광지";"무릉곶자왈";"제주특별자치도 서귀포시 대정읍 무릉리 산 1";"제주특별자치도 서귀포시 대정읍 무릉리 산 1";33.291157;126.26312
"관광지";"제주대학교병원";"제주특별자치도 제주시 아라일동 1753-3";"제주특별자치도 제주시 아란13길 15";33.467101;126.545309
"관광지";"김영갑갤러리 두모악";"제주특별자치도 서귀포시 성산읍 삼달리 437-5";"제주특별자치도 서귀포시 성산읍 삼달로 137";33.372063;126.85418
"관광지";"THE WE";"제주특별자치도 서귀포시 회수동 30";"제주특별자치도 서귀포시 1100로 453-95";33.2862186;126.4442655
"관광지";"제주 패러글라이딩 스쿨";"제주특별자치도 제주시 신선길 17-6, 일도주택3층(일도2동)";"제주특별자치도 제주시 신선길 17-6, 일도주택3층(일도2동)";33.510384;126.53031
"관광지";"신양섭지해수욕장";"제주특별자치도 서귀포시 성산읍 고성리 127-2";"제주특별자치도 서귀포시 성산읍 섭지코지로 107";33.4349312;126.9231116
"관광지";"조천만세동산";"제주특별자치도 제주시 조천읍 조천리 1133-2";"제주특별자치도 제주시 조천읍 조천리 1133-2";33.53997;126.64167
"관광지";"중문골프장";"제주특별자치도 서귀포시 색달동 2101";"제주특별자치도 서귀포시 중문관광로72번길 60 (색달동)";33.252026;126.40774
"관광지";"(주)제주해양레저 투명카약";"제주특별자치도 제주시 애월읍 애월리 2490-1";"제주특별자치도 제주시 애월읍 애월로1길 22";33.462353;126.31049
"관광지";"단산(바굼지오름)";"제주특별자치도 서귀포시 안덕면 향교로 165-23";"제주특별자치도 서귀포시 안덕면 향교로 165-23";33.2399744;126.2891838
"관광지";"알프스승마장포니";"제주특별자치도 서귀포시 표선면 성읍리 475";"제주특별자치도 서귀포시 표선면 서성일로 73";33.4112985;126.7819256
"관광지";"야무치";"경남 사천시 사천읍 선인리 546 야무치";"경남 사천시 사천읍 야무단길 3 (선인리) 야무치";0.0;0.0
"관광지";"야무치";"경남 사천시 사천읍 선인리 546 야무치";"경남 사천시 사천읍 야무단길 3 (선인리) 야무치";0.0;0.0
"관광지";"야무치";"경남 사천시 사천읍 선인리 546 야무치";"경남 사천시 사천읍 야무단길 3 (선인리) 야무치";0.0;0.0
"관광지";"야무치 코퍼레이션";"경남 사천시 사천읍 선인리 514-3 야무";"경남 사천시 사천읍 야무단길 8 (선인리) 야무";0.0;0.0
"관광지";"야무치 코퍼레이션";"경남 사천시 사천읍 선인리 514-3 야무";"경남 사천시 사천읍 야무단길 8 (선인리) 야무";0.0;0.0
"관광지";"조천중학원 옛터";"제주특별자치도 제주시 조천읍 조천리 2347-1";"제주특별자치도 제주시 조천읍 신북로 264";33.538307;126.640305
"관광지";"만벵듸 공동장지";"제주특별자치도 제주시 한림읍 금악리 2754";"제주특별자치도 제주시 한림읍 갯거리오름길 114";33.372234;126.2959
"관광지";"제주올레 7-1코스";"제주특별자치도 서귀포시 서호동 553-1";"제주특별자치도 서귀포시 서호동 553-1";33.267822;126.520164
"관광지";"박물관은 살아있다";"제주특별자치도 서귀포시 색달동 2629";"제주특별자치도 서귀포시 중문관광로 42";33.255043;126.409065
"관광지";"페인터즈:히어로 제주";"제주특별자치도 제주시 한라대학로 38 제주한라대학교 한라아트홀 2층";"제주특별자치도 제주시 한라대학로 38 제주한라대학교 한라아트홀 2층";33.47634;126.47637
"관광지";"넥슨컴퓨터박물관";"제주특별자치도 제주시 노형동 86";"제주특별자치도 제주시 1100로 3198-8";33.4862871;126.428576
"관광지";"제주러브랜드";"제주특별자치도 제주시 연동 680-26";"제주특별자치도 제주시 1100로 2894-72";33.4519922;126.4890053
"관광지";"오조포구";"제주특별자치도 서귀포시 성산읍 오조리";"제주특별자치도 서귀포시 성산읍 오조리";33.462772;126.92111
"관광지";"산천단곰솔";"제주특별자치도 제주시 아라일동 375-1";"제주특별자치도 제주시 516로 3041-24";33.4474924;126.5550308
"관광지";"표선도서관";"제주특별자치도 서귀포시 표선면 표선리 40-65";"제주특별자치도 서귀포시 표선면 표선백사로110번길 17-10";33.3237336;126.8385628
"관광지";"도두항";"제주특별자치도 제주시 도두1동 2605-8";"제주특별자치도 제주시 도공로 2";33.507725;126.466576
"관광지";"가뫼물";"제주특별자치도 서귀포시 남원읍 남원리 2140-6";"제주특별자치도 서귀포시 남원읍 남위남성로 168";33.2899733;126.6935278
"관광지";"반 고흐 인사이드";"제주특별자치도 서귀포시 중문동 2700-2";"제주특별자치도 서귀포시 중문관광로 222";33.241806;126.422676
"관광지";"수월이못";"제주특별자치도 서귀포시 대정읍 안성리 1747";"제주특별자치도 서귀포시 대정읍 안성리 1747";33.258373;126.27856
"관광지";"야무치";"경남 사천시 사천읍 선인리 546 야무치";"경남 사천시 사천읍 야무단길 3 (선인리) 야무치";0.0;0.0
"관광지";"야무치";"경남 사천시 사천읍 선인리 546 야무치";"경남 사천시 사천읍 야무단길 3 (선인리) 야무치";0.0;0.0
"관광지";"익스트림제주 카약올레";"제주시 애월읍 애월리 2490-1";"제주시 애월읍 애월로1길 22";0.0;0.0
"관광지";"5.16도로숲터널";"제주특별자치도 서귀포시 남원읍 신례리 산 2-1";"제주특별자치도 서귀포시 남원읍 신례리 산 2-1";33.36869;126.62519
"관광지";"걸서악 (동걸세, 걸세오름, 걸시오름)";"제주특별자치도 서귀포시 남원읍 하례로 393";"제주특별자치도 서귀포시 남원읍 하례로 393";33.281223;126.66428
"관광지";"우도등대";"제주특별자치도 제주시 우도면 연평리 337";"제주특별자치도 제주시 우도면 우도봉길 105";33.50332;126.95568
"관광지";"믿거나말거나박물관 제주";"제주특별자치도 서귀포시 색달동 2864-2";"제주특별자치도 서귀포시 중문관광로110번길 32";33.25108;126.412766
"관광지";"농업회사법인(주)태반의땅제주";"제주특별자치도 서귀포시 토평동 1276-3";"제주특별자치도 서귀포시 토평로50번길 29";33.28441;126.57967
"관광지";"애월한담해안산책로";"제주특별자치도 제주시 애월읍 곽지리 1359";"제주특별자치도 제주시 애월읍 곽지리 1359";33.45906;126.3106
"관광지";"234242";"서울 광진구 자양동 843-6 24242";"서울 광진구 뚝섬로23가길 5-3 (자양동) 24242";0.0;0.0
"관광지";"dfdsfs";"충북 청주시 서원구 남이면 가마리 251-4 2532";"충북 청주시 서원구 남이면 2순환로 1634 (가마리) 2532";0.0;0.0
"관광지";"해품은체험농장";"제주특별자치도 서귀포시 성산읍 수산리 225";"제주특별자치도 서귀포시 성산읍 서성일로 1078-14";33.443462;126.89263
"관광지";"조천함덕해안도로";"제주특별자치도 제주시 조천읍 조천리 3462";"제주특별자치도 제주시 조천읍 조천8길 14-1";33.52976;126.6448
"관광지";"골프탕탕";"제주특별자치도 서귀포시 안덕면 산록남로 762번길 71";"제주특별자치도 서귀포시 안덕면 산록남로 762번길 71";33.305763;126.38885
"관광지";"가파도 마라도 정기여객선";"제주특별자치도 서귀포시 대정읍 하모리 646-20";"제주특별자치도 서귀포시 대정읍 최남단해안로 120";33.2100551;126.2585746
"관광지";"dfdsfs";"충북 청주시 서원구 남이면 가마리 251-4 2532";"충북 청주시 서원구 남이면 2순환로 1634 (가마리) 2532";0.0;0.0
"관광지";"조천비석거리";"제주특별자치도 제주시 조천읍 조천리";"제주특별자치도 제주시 조천읍 조천리";33.539413;126.63747
"관광지";"제주플래티늄카라반";"제주시 애월읍 하귀미수포길 5-8";"제주시 애월읍 하귀미수포길 5-8";33.48435;126.40223
"관광지";"우도 비양도";"제주특별자치도 제주시 우도면 연평리";"제주특별자치도 제주시 우도면 연평리";33.51471144;126.9674229
"관광지";"두멩이골목";"제주특별자치도 제주시 일도2동";"제주특별자치도 제주시 일도2동";33.511513;126.53836
"관광지";"234242";"서울 광진구 자양동 843-6 24242";"서울 광진구 뚝섬로23가길 5-3 (자양동) 24242";0.0;0.0
"관광지";"234242";"서울 광진구 자양동 843-6 24242";"서울 광진구 뚝섬로23가길 5-3 (자양동) 24242";0.0;0.0
"관광지";"용두암해안도로카페거리";"제주특별자치도 제주시 용담3동";"제주특별자치도 제주시 용담3동";33.519577;126.492165
"관광지";"dfdfdfdfsdfdsfdsf";"";"";0.0;0.0
"관광지";"금능석물원";"제주특별자치도 제주시 한림읍 한림로 176";"제주특별자치도 제주시 한림읍 한림로 176";33.38459;126.226875
"관광지";"비양도의 비양나무자생지";"제주특별자치도 제주시 한림읍 협재리 산 89";"제주특별자치도 제주시 한림읍 협재리 산 89";33.499622;126.53119
"관광지";"제주옹기굴제";"제주특별자치도 서귀포시 대정읍 무릉리 887-5";"제주특별자치도 서귀포시 대정읍 무영로254번길 3-1";33.2828;126.22336
"관광지";"3453";"강원 강릉시 대전동 155 345";"강원 강릉시 동해대로3456번길 2-11 (대전동) 345";0.0;0.0
"관광지";"tttttttttttttttttttttttttttttttt";"서울 금천구 시흥동 828-9 324";"서울 금천구 금하로23가길 4-1 (시흥동) 324";0.0;0.0
"관광지";"시크릿가든촬영지";"제주특별자치도 서귀포시 중문동 2563-1";"제주특별자치도 서귀포시 중문관광로 198 (중문동)";33.242905;126.42043
"관광지";"서귀포유람선";"제주특별자치도 서귀포시 서홍동 707-5";"제주특별자치도 서귀포시 남성중로 40";33.2392231;126.5586562
"관광지";"자구내포구";"제주특별자치도 제주시 한경면 고산리";"제주특별자치도 제주시 한경면 고산리";33.309494;126.164894
"관광지";"거문오름(UNESCO 세계자연유산)";"제주특별자치도 제주시 조천읍 선흘리 478";"제주특별자치도 제주시 조천읍 선교로 569-36";33.45307315;126.7235079
"관광지";"걸매축구장";"제주특별자치도 서귀포시 서홍로 4-42";"";33.251163;126.55409
"관광지";"산방산 수국";"제주특별자치도 서귀포시 안덕면 산방로";"제주특별자치도 서귀포시 안덕면 산방로";33.238625;126.31461
"관광지";"32432424";"서울 금천구 시흥동 828-9 234";"서울 금천구 금하로23가길 4-1 (시흥동) 234";0.0;0.0
"관광지";"dfdsfs";"충북 청주시 서원구 남이면 가마리 251-4 2532";"충북 청주시 서원구 남이면 2순환로 1634 (가마리) 2532";0.0;0.0
"관광지";"제주올레 16코스";"제주특별자치도 제주시 애월읍 고내리 1111-2";"제주특별자치도 제주시 애월읍 고내리 1111-2";33.466846;126.338135
"관광지";"성굽길";"제주시 용담1동 2578";"";33.499622;126.53119
"관광지";"함덕야영장";"제주특별자치도 제주시 조천읍 함덕리 1008";"제주특별자치도 제주시 조천읍 함덕리 1008";33.544018;126.66839
"관광지";"건강과성박물관";"제주특별자치도 서귀포시 안덕면 감산리 1736";"제주특별자치도 서귀포시 안덕면 일주서로 1611";33.2550314;126.3452068
"관광지";"제주센트럴파크";"제주특별자치도 제주시 조천읍 교래리 산 56-4";"제주특별자치도 제주시 조천읍 비자림로 606";33.433598;126.67473
"관광지";"김녕금속공예벽화마을";"제주특별자치도 제주시 구좌읍 김녕리 4026";"제주특별자치도 제주시 구좌읍 김녕항3길 18-16";33.557953;126.74662
"관광지";"방주교회";"제주특별자치도 서귀포시 안덕면 상천리 427";"제주특별자치도 서귀포시 안덕면 산록남로762번길 113";33.305073;126.387665
"관광지";"김경숙해바라기농장";"제주특별자치도 제주시 회천동 391";"제주특별자치도 제주시 번영로 854-1";33.47736;126.62767
"관광지";"온평리 환해장성";"제주특별자치도 서귀포시 성산읍 온평리 66-2";"제주특별자치도 서귀포시 성산읍 환해장성로 732";33.418377;126.91146
"관광지";"용수항";"제주특별자치도 제주시 한경면 용수리";"제주특별자치도 제주시 한경면 용수리";33.323494;126.16516
